

Município;Código;Gentílico;Prefeito2021;ÁreaTerritorialkm2_2022;PopulaçãoResidentepessoas2022;Densidadedemográficahab_km2_2022;Escolarização6_14anosporcentagem2010;IDHM2010;Mortalidadeinfantilóbitospormilnascidosvivos2022;Totalreceitasbrutasrealizadasreais2022;Totaldespesasbrutasempenhadasreais2022;PIBpercapitareais2021
Conceição do Jacuípe;2908507;conjacuipense;TÂNIA MARLI RIBEIRO YOSHIDA;114.869;35308;307.38;98.4;0.663;14.01;166544424.18;161132526.9;82100.68
Conde;2908606;condense;ANTONIO EDUARDO LINS DE CASTRO;931.106;23654;25.4;96.8;0.56;10.14;118571266.69;106432338.2;11018.15
Condeúba;2908705;condeubense;SILVAN BALEEIRO DE SOUSA;1348.039;17053;12.65;98.1;0.582;;79525182.09;72157668.38;9996.28
Contendas do Sincorá;2908804;contendense;MARGARETH PINA SOUZA;977.455;4333;4.43;99;0.577;;29954585.34;30763908.56;12615.63
Coração de Maria;2908903;mariense;KLEY CARNEIRO LIMA;378.42;26692;70.54;98.8;0.592;17.78;129711375.53;125052585;10109.67
Cordeiros;2909000;cordeirense;DELCI ALVES LUZ;523.64;7546;14.41;98;0.579;;42231841.18;43675705.88;8165.47
Coribe;2909109;coribense;MURILLO FERREIRA VIANA;2662.819;13990;5.25;97.7;0.6;6.94;80554552.47;70810452.52;11985.85
Coronel João Sá;2909208;joãosaense;CARLOS AUGUSTO SILVEIRA SOBRAL;797.434;17056;21.39;96;0.535;11.9;122249722.65;118763510.4;11271.2
Correntina;2909307;correntinense;NILSON JOSÉ RODRIGUES;11504.314;32457;2.82;97.6;0.603;10.62;304616484.88;273171301.4;101729.95
Cotegipe;2909406;cotegipano;MÁRCIA DA SILVA SÁ TELES;4282.775;13063;3.05;94.5;0.59;12.35;66169040;66123234.12;12456.61
Cravolândia;2909505;cravolandense;IVETE SOARES TEIXEIRA ARAUJO;182.585;4415;24.18;97.6;0.599;65.22;38026746.41;35068132.58;8577.98
Crisópolis;2909604;crisopolense;LEANDRO DANTAS DE JESUS COSTA;636.609;19729;30.99;96.1;0.543;16.88;108974463.07;104176240.5;9714.12
Cristópolis;2909703;cristopolense;GILSON NASCIMENTO DE SOUZA;1052.837;13993;13.29;98.3;0.614;6.62;65694519.37;62068423.14;11289.8
Cruz das Almas;2909802;cruzalmense;EDNALDO JOSÉ RIBEIRO;139.117;60348;433.79;97.2;0.699;17.02;224844754.88;195763574.4;16307.21
Curaçá;2909901;curaçaense;PEDRO ALVES DE OLIVEIRA;5950.614;34180;5.74;97.4;0.581;13.7;159247575.49;150499774;10130.36
Dário Meira;2910008;dáriomeirense;WILLIAM ALMEIDA SENA;413.637;10820;26.16;93;0.54;;66029944.52;64387748.11;12191.08
Dias d'Ávila;2910057;diasdavilense;ALBERTO PEREIRA CASTRO;183.759;71485;389.01;98;0.676;20.13;355448617.44;326977393.2;36442.65
Dom Basílio;2910107;dombasiliense;ROBERVAL DE CASSIA MEIRA;689.516;11884;17.24;96.1;0.591;;65806890.09;59368599.42;11587.29
Dom Macedo Costa;2910206;macedense;EGNALDO PITON MOURA;94.778;4407;46.5;99.3;0.632;;33028176.48;28943575.59;10611.99
Elísio Medrado;2910305;medradense;LINSMAR MOURA BITTENCOURT SANTOS;179.329;7808;43.54;99.6;0.623;;43320892.67;38496097.03;9439.42
Encruzilhada;2910404;encruzilhadense;WEKISLEY TEIXEIRA SILVA;1890.133;19107;10.11;95;0.544;21.37;80558900.34;80099719.7;16098.09
Entre Rios;2910503;entrerriense;MANOELITO ARGOLO DOS SANTOS JUNIOR;1187.766;38098;32.08;95.6;0.615;16.81;166559660.28;158731928.1;16224.35
Esplanada;2910602;esplanadense;JOSE NAUDINHO ALVES DOS SANTOS;1299.355;32554;25.05;97.7;0.589;11.57;162729852.8;158568561.3;19310.56
Euclides da Cunha;2910701;euclidense;LUCIANO PINHEIRO DAMASCENO E SANTOS;2025.368;61456;30.34;97.8;0.567;17.4;290966233.82;278488337.8;13015.7
Eunápolis;2910727;eunapolitano;CORDELIA TORRES DE ALMEIDA;1425.97;113710;79.74;96.2;0.677;18.51;479753302.93;472422106.2;27765.39
Fátima;2910750;fatimense;FÁBIO JOSÉ REIS DE ARAUJO;364.419;17895;49.11;98.4;0.559;21.05;95934427.54;92484571.22;15735.76
Feira da Mata;2910776;matense;VALMIR MACEDO RODRIGUES;1176.111;5631;4.79;97.5;0.588;;36592654.93;33572657.33;11153.59
Feira de Santana;2910800;feirense;COLBERT MARTINS DA SILVA FILHO;1304.425;616272;472.45;97.4;0.712;14.16;2036599098.73;2026525528;27691.08
Filadélfia;2910859;filadelfense;LOURIVALDO PEREIRA MAIA;579.686;17897;30.87;98.4;0.565;20.33;111909295.67;100441783.2;8543.03
Firmino Alves;2910909;firminoalvense;FABIANO DE JESUS SAMPAIO;172.353;4873;28.27;95;0.578;30.3;41376066.66;41055308.47;12562.8
Floresta Azul;2911006;florestaazulense;GICÉLIA DE SANTANA OLIVEIRA SANTOS;321.013;11059;34.45;92.8;0.557;14.93;46834895.51;49031200.66;9648.1
Formosa do Rio Preto;2911105;formosense;MANOEL AFONSO DE ARAÚJO;15634.328;25899;1.66;97.3;0.618;14.71;307728848.88;273063696.9;176491.78
Gandu;2911204;ganduense;LEONARDO BARBOSA CARDOSO;229.661;32178;140.11;96.8;0.632;19.66;154817857.81;139354505.4;14071.41
Gavião;2911253;gavionense;LAURINDO NAZÁRIO DA SILVA;384.592;4360;11.34;98.8;0.599;;28763578.48;26532857.4;11301.64
Gentio do Ouro;2911303;gentiense;ROBERIO GOMES CUNHA;3817.946;10884;2.85;97.9;0.559;;84456107.48;74224376.23;11827.29
Glória;2911402;gloriense;DAVID DE SOUZA CAVALCANTI;1566.609;15524;9.91;97.4;0.593;15.63;82042263.8;85475239.91;16667.38
Gongogi;2911501;gongogiense;ADRIANO MENDONÇA PINHEIRO;202.194;5555;27.47;96.8;0.576;;50850748.4;48599590.77;11159.75
Governador Mangabeira;2911600;mangabeirense;MARCELO PEDREIRA DE MENDONÇA;106.848;20605;192.84;95.6;0.643;18.38;92184387.69;89103089.59;10672.92
Guajeru;2911659;guajeruense;JILVAN TEIXEIRA RIBEIRO;872.867;8050;9.22;97.1;0.569;;40660128.28;38208580.84;10780.99
Guanambi;2911709;guanambiense;ARNALDO PEREIRA DE AZEVEDO;1272.366;87817;69.02;97.8;0.673;9.23;364894280.58;340289395.2;19386.67
Guaratinga;2911808;guaratinguense;MARLENE DANTAS MARTINS;2189.404;19049;8.7;94.6;0.558;5.71;78280402.04;74428302.61;13590.15
Heliópolis;2911857;heliopoliense;JOSÉ MENDONÇA DANTAS;313.438;12309;39.27;98.3;0.563;15.75;66345410.49;61908787.44;10865.5
Iaçu;2911907;iaçuense;NIXON DUARTE MUNIZ FERREIRA;2342.497;24607;10.5;97.8;0.574;15.72;123304840.59;120375165;9901.89
Ibiassucê;2912004;ibiassuceense;FRANCISCO ADAUTO REBOUÇAS PRATES;483.274;10429;21.58;98.5;0.611;9.8;49173110.46;44774401.01;11182.71
Ibicaraí;2912103;ibicaraiense;MONALISA GONCALVES TAVARES;230.953;21665;93.81;98;0.625;13.39;96788133.85;88897560.69;9808.89
Ibicoara;2912202;ibicoarense;GILMADSON CRUZ DE MELO;817.355;20785;25.43;96.3;0.591;15.82;123617923.54;106639862.7;22178.77
Ibicuí;2912301;ibicuiense;MARCOS GALVÃO DE ASSIS;1139.378;13934;12.23;98.2;0.584;27.78;66157365.1;78369921.16;12074.07
Ibipeba;2912400;ibipebense;DEMOSTENES DE SOUSA BARRETO FILHO;1382.008;16603;12.01;97.6;0.616;17.54;66418680.47;69669827.68;9651.64
Ibipitanga;2912509;ibipitanguense;HUMBERTO RAIMUNDO RODRIGUES DE OLIVEIRA;954.373;13863;14.53;96.9;0.584;17.7;71365083.73;65039816.77;7837.77
Ibiquera;2912608;ibiquerense;IVAN CLAUDIO DE ALMEIDA;698.245;3725;5.33;96.2;0.511;24.39;29871951.72;27500570.25;9225.14
Ibirapitanga;2912707;ibirapitanguense;JUNILSON BATISTA GOMES;472.664;25344;53.62;95.9;0.558;16.95;108594309.7;102284459.1;12198.46
Ibirapuã;2912806;ibirapuense;CALIXTO ANTÔNIO RIBEIRO;771.098;8896;11.54;99.2;0.614;8.06;68107631.9;60932365.64;51568.29
Ibirataia;2912905;ibirataense;ANA CLÉIA DOS SANTOS LEAL;318.129;18792;59.07;97.6;0.576;14.93;91103257.45;84746728.7;14325.97
Ibitiara;2913002;ibitiarense;WILSON DOS SANTOS SOUZA;1834.002;14637;7.98;96.2;0.585;23.81;70996160.18;74136084.57;6906.7
Ibititá;2913101;ibititaense;NILVA BARRETO DOS SANTOS;573.033;16969;29.61;96.6;0.602;5.62;72445684.76;69177830.3;9120.25
Ibotirama;2913200;ibotiramense;LAERCIO SILVA DE SANTANA;1740.113;26309;15.12;96.4;0.636;15.08;154102236.64;150091604.2;15348.75
Ichu;2913309;ichuense;JOSE GONZAGA CARNEIRO;138.016;6190;44.85;98.4;0.631;17.86;39435621.74;33706704.27;9048.63
Igaporã;2913408;igaporaense;NEWTON FRANCISCO NEVES COTRIM;836.586;15527;18.56;97.3;0.614;;74887537.61;75365650.69;12664.23
Igrapiúna;2913457;igrapiunense;MANOEL RIBEIRO DOS SANTOS;591.312;13151;22.24;97.2;0.574;13.51;73340949.24;70178890.25;16288.25
Iguaí;2913507;iguaiense;RONALDO MOITINHO DOS SANTOS;860.223;21491;24.98;94.1;0.552;7.07;89696860.02;83646092.85;9125.5
Ilhéus;2913606;ilheuense;MÁRIO ALEXANDRE CORREA DE SOUSA;1588.555;178649;112.46;96.7;0.69;11.82;773766422.15;667903865.7;32756
Inhambupe;2913705;inhambupense;FORTUNATO SILVA COSTA;1082.283;33790;31.22;97.2;0.565;17.24;174075158.25;145645894.6;15368.34
Ipecaetá;2913804;ipecaetense;ELCYDES PIAGGIO DE OLIVEIRA JÚNIOR;372.565;13709;36.8;96.1;0.55;;90367887.3;85406468.51;7390.06
Ipiaú;2913903;ipiauense;MARIA DAS GRAÇAS CESAR MENDONÇA;280.454;40706;145.14;97.4;0.67;15.63;177467128.02;168408124.2;12373.92
Ipirá;2914000;ipiraense;EDVONILSON SILVA SANTOS;3105.281;56876;18.32;95.9;0.549;15.22;214942956.84;203678050.1;11216.33
Ipupiara;2914109;ipupiarense;ASCIR LEITE SANTOS;1055.76;9935;9.41;98.8;0.59;41.67;42793321.2;42526553.3;10101.62
Irajuba;2914208;irajubense;ANTONIO OLIVEIRA SAMPAIO;459.047;6101;13.29;98.2;0.576;16.67;45024937.14;45332973.99;10689.38
Iramaia;2914307;iramaense;ANTONIO CARLOS SILVA BASTOS;1708.115;10752;6.29;97.3;0.571;9.71;50998760.2;46234817.24;13042.63
Iraquara;2914406;iraquarense;WALTERSON RIBEIRO COUTINHO;991.822;23879;24.08;99.1;0.599;5.68;121514303.58;117446605.3;34878.97
Irará;2914505;iraraense;DERIVALDO PINTO CERQUEIRA;267.88;28043;104.68;98.7;0.62;16.39;131956829.31;124131164.6;9764.11
Irecê;2914604;ireceense;ELMO VAZ BASTOS DE MATOS;319.174;74507;233.44;96.4;0.691;15.41;315310903.88;303697793;20694.32
Itabela;2914653;itabelense;LUCIANO FRANCISQUETO;924.914;28165;30.45;95.8;0.599;10.35;140689126.07;141330421.8;16648.04
Itaberaba;2914703;itaberabense;RICARDO DOS ANJOS MASCARENHAS;2386.39;65073;27.27;96.2;0.62;10.31;260259306.31;287594935.6;15384.75
Itabuna;2914802;itabunense;AUGUSTO NARCISO CASTRO;401.028;186708;465.57;96.6;0.712;24.25;980625545.43;972667975.7;19618.7
Itacaré;2914901;itacareense;ANTONIO MARIO DAMASCENO;726.265;27704;38.15;94.7;0.583;25.86;139625550.26;134961865.4;14680.53
Itaeté;2915007;itaeteense;ZENILDO MATOS DE OLIVEIRA;1331.822;13472;10.12;98.1;0.572;10.53;68987053.38;66573979.03;7842.24
Itagi;2915106;itagiense;OLIVAL ANDRADE JUNIOR;310.621;13803;44.44;95.6;0.543;;70431578.67;64838414.54;10595.26
Itagibá;2915205;itagibaense;MARCOS VALERIO BARRETO;810.993;15310;18.88;95.4;0.589;11.36;143870179.6;149604975.9;76971.85
Itagimirim;2915304;itagimiriense;LUIZ CARLOS JUNIOR SILVA DE OLIVEIRA;876.8;6347;7.24;96.2;0.634;14.08;49797887.39;47275056.39;18787.88
Itaguaçu da Bahia;2915353;itaguaçuense;ADÃO ALVES DE CARVALHO FILHO;4310.238;12311;2.86;96.9;0.562;18.29;120819177.89;112026020.9;10422.22
Itaju do Colônia;2915403;itajuense;DJALMA ORRICO DUARTE;1225.287;6037;4.93;98.4;0.592;;37441076.24;35806558.53;13741.79
Itajuípe;2915502;itajuipense;LEANDRO JUNQUILHO CUNHA;270.752;18781;69.37;96.3;0.599;19.32;88990247.43;84820835.56;12583.72
Itamaraju;2915601;itamarajuense;MARCELO ANGENICA;2360.584;59605;25.25;95.7;0.627;16.5;267498673.41;247864967.3;17246.19
Itamari;2915700;itamariense;EVERTON BORGES VASCONCELOS;143.479;7051;49.14;95.9;0.578;8.7;35429746.93;33883678.77;12969.76
Itambé;2915809;itambeense;JOSÉ CANDIDO ROCHA ARAÚJO;1534.575;24394;15.9;96;0.578;3.95;115766411.23;109455336.6;13117.21
Itanagra;2915908;itanagrense;MARCUS GUSTAVO DE SOUZA SARMENTO;533.634;5914;11.08;98.1;0.584;11.11;43150547.54;50735869.79;12733.07
Itanhém;2916005;itanhense;MILDSON DIAS MEDEIROS;1394.174;17813;12.78;97.7;0.637;27.78;80736780.83;80624932.76;15276.69
Itaparica;2916104;itaparicano;JOSE ELIAS DAS VIRGENS OLIVEIRA;121.373;19789;163.04;98.3;0.67;15.81;108736946.84;104274062.5;11005.21
Itapé;2916203;itapeense;NAELITON ROSA PINTO;453.144;10341;22.82;96.1;0.599;19.8;48097114.32;45220324;12829.96
Itapebi;2916302;itapebiense;JUAREZ DA SILVA OLIVEIRA;1013.074;9174;9.06;97.4;0.572;8.62;66420628.83;61106208.48;32993.84
Itapetinga;2916401;itapetinguense;RODRIGO HAGGE COSTA;1651.158;65897;39.91;96.8;0.667;20.36;264894013.73;265901862.1;18952.34
Itapicuru;2916500;itapicuruense;JOSE MOREIRA DE CARVALHO NETO;1557.685;31679;20.34;95.6;0.486;25.64;174963924.47;175524069.2;12139.08
Itapitanga;2916609;itapitanguense;JOSE ROBERTO DOS SANTOS TOLENTINO;420.663;10279;24.44;97;0.571;28.99;53284436.55;50808108.97;9207.43
Itaquara;2916708;itaquarense;MARCO AURÉLIO WANDERLEY CRUZ COSTA;344.093;8153;23.69;94.5;0.553;25;37594382.65;36386368.28;12028.25
Itarantim;2916807;itarantinense;FÁBIO PEREIRA GUSMÃO;1674.029;17052;10.19;96.6;0.61;12.82;93680589.09;80339653.94;16610.89
Itatim;2916856;itatinhense;DAIANE SILVA DOS ANJOS;547.51;15737;28.74;97.9;0.582;5.52;98608209.51;84956508.54;29483.13
Itiruçu;2916906;itiruçuense;LORENNA MOURA DI GREGORIO;322.243;10999;34.13;96.7;0.6;8.47;8012886.48;14246046.08;9672.65
Itiúba;2917003;itiubense;JOSÉ FRANCISCO DOS SANTOS FILHO;1650.593;33872;20.52;95.5;0.544;26.51;160732715.6;147485218.9;9731.99
Itororó;2917102;itororoense;PAULO CARNEIRO RIOS;313.839;16617;52.95;98.6;0.594;18.07;77628601.19;80713729.53;12310.7
Ituaçu;2917201;ituaçuense;PHELLIPE RAMONN GONÇALVES BRITO;1199.374;17914;14.94;98.2;0.57;17.24;90509955.28;85414685.43;13448.72
Ituberá;2917300;ituberense;REGES JONAS ARAGÃO SANTOS;415.428;21902;52.72;97.8;0.606;12.05;109972944.49;109089110.6;12734.98
Iuiu;2917334;iuiuense;REINALDO BARBOSA DE GÓES;1525.142;11118;7.29;98.3;0.591;17.24;58703695.27;52922333.32;12087.01
Jaborandi;2917359;jaborandiense;MARCOS ANTÔNIO MATOS DA SILVA;9955.113;9275;0.93;96.1;0.613;17.75;112302833.5;94027084.15;164407.7
Jacaraci;2917409;jacaraciense;ANTONIO CARLOS FREIRE DE ABREU;1332.42;14436;10.83;98.3;0.593;7.63;64360197.73;64140039.18;8274.98
Jacobina;2917508;jacobinense;TIAGO MANOEL DIAS FERREIRA;2192.905;82590;37.66;97.3;0.649;10.92;417675694.34;413335890.9;23131.75
Jaguaquara;2917607;jaguaquarense;EDIONE OLIVEIRA AGOSTINONE;924.512;45964;49.72;94.7;0.58;9.2;186984697.86;184378578.5;12349.81
Jaguarari;2917706;jaguarariense;ANTONIO FERREIRA DO NASCIMENTO;2466.009;32703;13.26;98.3;0.659;9.93;210232755.5;195415521.6;35329.66
Jaguaripe;2917805;jaguaripense;HERÁCLITO ROCHA ARANDAS;863.424;17659;20.45;97.6;0.556;23.26;99341826.02;94091469.37;10789.9
Jandaíra;2917904;jandairense;ADILSON AIRES LEITE DE ÁVILA JUNIOR;640.772;9285;14.49;99;0.55;8.7;64466495.92;61972924.94;15659.59
Jequié;2918001;jequieense;ZENILDO BRANDÃO SANTANA;2969.039;158813;53.49;97.4;0.665;14.34;701486186.67;730273756.6;20325.74
Jeremoabo;2918100;jeremoabense;DERISVALDO JOSE DOS SANTOS;4267.488;37626;8.82;97.2;0.547;8.64;168691998.47;162758352.9;12278.09
Jiquiriçá;2918209;jiquiriçaense;JOAO FERNANDO ALVES COSTA;238.66;13629;57.11;97.8;0.553;;84426353.59;90390033.21;10314.26
Jitaúna;2918308;jitaunense;PATRICK GILBERTO RODRIGUES LOPES;262.05;14355;54.78;96.7;0.575;26.85;91023442.34;86861964.82;16772.13
João Dourado;2918357;joãodouradense;DIAMERSON COSTA CARDOSO DOURADO;913.258;24854;27.21;96.5;0.593;18.42;110141998.19;122632534.9;11604.44
Juazeiro;2918407;juazeirense;SUZANA ALEXANDRE DE CARVALHO RAMOS;6721.237;237821;35.38;96.7;0.677;14.01;1095717280.4;1053449054;23601.32
Jucuruçu;2918456;jucuruçuense;ARIVALDO DE ALMEIDA COSTA;1457.656;9655;6.62;91.5;0.541;;47846156.59;47377753.17;14417.25
Jussara;2918506;jussarense;TACIANO MENDES DA SILVA;1355.173;16354;12.07;97.2;0.571;26.46;77595233.62;71432802.65;7456.05
Jussari;2918555;jussariense;ANTONIO CARLOS BANDEIRA VALETE;329.19;5888;17.89;94.5;0.567;;43173482.33;39667148.34;12528.13
Jussiape;2918605;jussiapense;ÉDER JAKES SOUZA AGUIAR;589.763;7379;12.51;98.4;0.602;;37880030.31;34673275.03;11898.43
Lafaiete Coutinho;2918704;lafaietense;JOSE FREITAS DE SANTANA JUNIOR;498.11;4075;8.18;99.1;0.599;;36216167.7;35301011.95;15087.98
Lagoa Real;2918753;lagoarealense;PEDRO CARDOSO CASTRO;912.222;14105;15.46;97.5;0.545;9.01;58366000.92;58901448.07;7536.82
Laje;2918803;lajista;KLEDSON DUARTE MOTA;449.834;21052;46.8;96.9;0.586;8.51;116484213.43;110819240.5;12075.74
Lajedão;2918902;lajedãoense;ARISTON ALMEIDA PASSOS FILHO;624.353;3845;6.16;98.7;0.632;;32463371.53;31957202.52;28301.41
Lajedinho;2919009;lajedinhense;ANTONIO MARIO LIMA SILVA;846.728;3527;4.17;97.5;0.546;;32395621.75;27219697.76;16301.42
Lajedo do Tabocal;2919058;lagedense;ANTÔNIO MARCOS ARAÚJO DE SENA;382.937;7494;19.57;97.8;0.584;;49488505.86;47792514.59;9120.23
Lamarão;2919108;lamarãoense;MARIA LUZINEIDE COSTA SILVA DE ARAÚJO;189.257;9015;47.63;95.2;0.518;;43852739.17;42126050.93;8049.98
Lapão;2919157;lapoense;MARCIO ANTONIO MESSIAS DA SILVA;642.882;25736;40.03;97;0.596;5.38;147721817.67;128434744.9;11066.55
Lauro de Freitas;2919207;laurofreitense;MOEMA ISABEL PASSOS GRAMACHO;57.942;203331;3509.22;97.2;0.754;16.31;1005185594.81;937404473.2;35778.64
Lençóis;2919306;lençoense;VANESSA DOS ANJOS TELES SENNA;1283.328;10774;8.4;97.2;0.623;58.25;66700974.35;68921261.1;14642.25
Licínio de Almeida;2919405;licíniodealmeidense;FREDERICO VASCONCELLOS FERREIRA;856.626;11834;13.81;98.4;0.621;15.75;51387419.37;53899686.45;12747.54
Livramento de Nossa Senhora;2919504;livramentense;JOSÉ RICARDO ASSUNÇÃO RIBEIRO;1952.51;43903;22.49;98.1;0.611;3.99;172041983.03;154030370.9;12415.24
Luís Eduardo Magalhães;2919553;luiseduardense;ONDUMAR FERREIRA BORGES JUNIOR;4036.094;107909;26.74;96.4;0.716;8.04;675812464.98;631986763.3;95182.4
Macajuba;2919603;macajubense;LUCIANO PAMPONET DE SOUSA;701.171;10454;14.91;97.6;0.524;16.67;65722700.28;67845526.2;8021.62
Macarani;2919702;macaraniense;SELMA RODRIGUES SOUTO;1210.106;21599;17.85;96.7;0.605;;80088117.72;74643124.05;11918.82
Macaúbas;2919801;macaubense;ALOISIO MIGUEL REBONATO;2459.102;41859;17.02;97.9;0.609;19.27;179375887.26;188171505.2;8545.27
Macururé;2919900;macururense;LEANDRO BERGUE GOMES DA CRUZ;2545.856;7256;2.85;97.1;0.604;10.75;45630191.4;44707944.95;8711.97
Madre de Deus;2919926;madredeusense;DAILTON RAIMUNDO DE JESUS FILHO;32.201;18504;574.64;98.5;0.708;11.11;292950796.5;262744060.9;23697.45
Maetinga;2919959;maetinguense;ALINE COSTA AGUIAR SILVEIRA;614.834;6973;11.34;96.8;0.538;16.95;34790601.46;39134603.15;21006.45
Maiquinique;2920007;maiquiniquense;JESULINO DE SOUZA PORTO;588.297;8731;14.84;98.1;0.576;36.7;45758867.12;45455619.91;19907.79
Mairi;2920106;mairiense;JOSÉ BONIFÁCIO PEREIRA DA SILVA;906.68;17674;19.49;98;0.572;;76493957.63;79748842.8;8568.25
Malhada;2920205;malhadense;GIMMY EVERTON MOURARIA RAMOS;1979.193;15398;7.78;97.4;0.562;8.7;79538280.01;74565687.36;11144.59
Malhada de Pedras;2920304;malhadapedrense;CARLOS ROBERTO SANTOS DA SILVA;550.55;8670;15.75;97.4;0.578;10.75;56091725.36;53572708.84;9685.22
