Município;Código;Gentílico;Prefeito2021;ÁreaTerritorialkm2_2022;PopulaçãoResidentepessoas2022;Densidadedemográficahab_km2_2022;Escolarização6_14anosporcentagem2010;IDHM2010;Mortalidadeinfantilóbitospormilnascidosvivos2022;Totalreceitasbrutasrealizadasreais2023;Totaldespesasbrutasempenhadasreais2023;PIBpercapitareais2021
Silveira Martins;4320651;sillveirense;FERNANDO LUIZ CORDERO;119.285;2028;17;99.2;0.742;;31866106.45;27426511.04;36630
Sinimbu;4320677;sinimbuense;SANDRA MARISA ROESCH BACKES;510.213;8578;16.81;97.2;0.631;14.71;61040959.11;54970432.78;21028.34
Sobradinho;4320701;sobradinhense;ARMANDO MAYERHOFER;128.823;14226;110.43;97.6;0.743;;82191825.3;76711482.46;29163.04
Soledade;4320800;soledadense;MARILDA BORGES CORBELINI;1215.056;29991;24.68;96.3;0.731;12.72;160380540.47;143156147.6;45230.98
Tabaí;4320859;tabaiense;ARSENIO PEREIRA CARDOSO;94.754;4461;47.08;100;0.701;16.39;34937022.55;34436691.21;29502.75
Tapejara;4320909;tapejarense;EVANIR WOLFF;238.082;24557;103.15;98.6;0.76;;158979243.72;138258047.8;65852.84
Tapera;4321006;taperense;VOLMAR HELMUT KUHN;179.935;10592;58.87;99;0.747;17.86;69869213.58;57780036.98;60580.29
Tapes;4321105;tapense;LUIZ CARLOS COUTINHO GARCEZ;805.452;14695;18.24;97.8;0.695;6.71;102306694.31;89672916.28;34781.51
Taquara;4321204;taquarense;SIRLEI TERESINHA BERNARDES DA SILVEIRA;452.572;53242;117.64;97.1;0.727;14.4;254654596.1;250409140.3;27171.31
Taquari;4321303;taquariense;ANDRE LUIS BARCELLOS BRITO;349.967;25198;72;97.2;0.733;10.79;128443391.4;122527298.8;40661.52
Taquaruçu do Sul;4321329;taquaraçusense;LUIZ BLANCO ALVES;76.917;3119;40.55;98.4;0.739;;35481986.17;32092590.52;61297.18
Tavares;4321352;tavarense;GARDEL MACHADO DE ARAUJO;610.106;5212;8.54;95.3;0.656;48.78;41549058.82;33092822.94;22657.34
Tenente Portela;4321402;portelense;ROSEMAR ANTONIO SALA;337.495;14497;42.95;96.7;0.708;23.04;7095415.55;8972103.93;43273.27
Terra de Areia;4321436;terrareense;ALUISIO CURTINOVE TEIXEIRA;142.304;10334;72.62;98.5;0.689;32.52;66167695.79;60702701.61;25729.73
Teutônia;4321451;teutoniense;CELSO ALOÍSIO FORNECK;177.795;32797;184.47;99.4;0.747;7.59;217248388.63;183674323.4;45981.15
Tio Hugo;4321469;tiohuguense;GILSO PAZ;113.944;3267;28.67;91.6;0.742;78.95;37969724.47;30463304.69;56784.45
Tiradentes do Sul;4321477;tiradentense;ALCEU DIEL;236.653;5129;21.67;98.8;0.689;;38940380.33;35405986.68;35473.86
Toropi;4321493;toropiense;LAURO SCHERER;198.316;2554;12.88;98;0.683;100;32703011.72;28460253.99;36808.11
Torres;4321501;torrense;CARLOS ALBERTO MATOS DE SOUZA;161.627;41751;258.32;98.4;0.762;17.37;313148255.08;272999013.1;35095.54
Tramandaí;4321600;tramandaiense;LUIZ CARLOS GAUTO DA SILVA;142.878;54387;380.65;97.5;0.719;14.73;352124550.47;334233638.3;23072.56
Travesseiro;4321626;travesseirense;GILMAR LUIZ SOUTHIER;80.681;2152;26.67;97.5;0.701;;31268880;26263207.69;33499.3
Três Arroios;4321634;trêsarroiense;CARLOS FLORENCIO BURILLE;148.601;2591;17.44;100;0.791;;39551061.06;31852757.43;53891.49
Três Cachoeiras;4321667;três cachoeirense;FLÁVIO RAUPP LIPERT;251.483;10962;43.59;97.5;0.718;14.6;68493243.29;61092237.16;27614.79
Três Coroas;4321709;trêscoroense;ALCINDO DE AZEVEDO;165.285;24425;147.78;98.9;0.71;16.13;133906592.82;135058408.7;27813.49
Três de Maio;4321808;trêsmaiense;MARCOS VINICIUS BENEDETTI CORSO;421.461;24916;59.12;98.8;0.759;13.94;164325001.46;148794245.5;56767.21
Três Forquilhas;4321832;forquilhense;LORACI KLIPPEL MELO GERMANN;217.386;2760;12.7;96;0.662;;37732861.12;30166815.5;24297.46
Três Palmeiras;4321857;trêspalmeirense;CLAUMIR CESAR DE OLIVEIRA;180.599;4716;26.11;98.4;0.703;16.13;41758607.9;40640621;42185.43
Três Passos;4321907;trêspassense;ARLEI LUIS TOMAZONI;268.902;25436;94.59;98.9;0.768;6.25;144548864.46;145621968.3;43406.37
Trindade do Sul;4321956;trindadense;ELIAS MIGUEL SEGALLA;268.417;7556;28.15;98.9;0.687;;57650197.83;48113594;60779.96
Triunfo;4322004;triunfense;MURILO MACHADO SILVA;817.625;27498;33.63;98.3;0.733;3.45;467395643.13;383455339.2;430464.73
Tucunduva;4322103;tucunduvense;JONAS FERNANDO HAUSCHILD;181.198;5542;30.59;100;0.747;;48205937.84;41694298.82;46209.93
Tunas;4322152;tunense;PAULO HENRIQUE REUTER;217.302;3681;16.94;98.3;0.657;;35093736.84;29824512.14;26356.28
Tupanci do Sul;4322186;tupanciense;FERNANDO LUIZ FAVRETTO;135.243;1374;10.16;98.7;0.694;;25318472.22;22072741.88;65464.21
Tupanciretã;4322202;tupanciretanense;GUSTAVO HERTER TERRA;2253.234;20005;8.88;97.9;0.709;4.39;169044241.25;139392265.4;84856.89
Tupandi;4322251;tupandiense;BRUNO JUNGES;59.447;5029;84.6;98.8;0.718;13.7;66293109;52009433.42;106314.39
Tuparendi;4322301;tuparendiense;LEONEL FERNANDO PETRY;307.71;8363;27.18;99.7;0.728;;57547968.02;47381265.85;49616.17
Turuçu;4322327;turuçuense;IVAN EDUARDO SCHERDIEN;253.635;3419;13.48;99.3;0.629;35.71;34072984.59;30725149.98;48041.68
Ubiretama;4322343;ubiretamense;RODRIGO DANIEL BLOCH;125.876;1994;15.84;99.3;0.7;;34254215.43;28559516.17;56727.23
União da Serra;4322350;uniãoserrense;CEZER GASTALDO;131.154;1170;8.92;98.5;0.733;142.86;29807248.21;23536706.34;84108
Unistalda;4322376;unistaldense;JOSÉ GILNEI MANARA MANZONI;602.387;1995;3.31;99.5;0.649;;27612213.2;21549941.21;64642.76
Uruguaiana;4322400;uruguaianense;RONNIE PETERSON COLPO MELLO;5702.098;117210;20.56;97.6;0.744;14.3;486839059.4;456730641.5;29322.46
Vacaria;4322509;vacariense;AMADEU DE ALMEIDA BOEIRA;2124.492;64197;30.22;97.1;0.721;7.94;374184851.02;351070604.2;48503.58
Vale Verde;4322525;valeverdense;CARLOS GUSTAVO SCHUCH;329.727;3150;9.55;99;0.646;38.46;38324329.37;33120557.09;36944.67
Vale do Sol;4322533;valesolense;MAIQUEL EVANDRO LAUREANO SILVA;328.275;9897;30.15;98.6;0.624;;61805267.14;49485166.35;22969.08
Vale Real;4322541;valerealense;PEDRO KASPARY;45.085;6058;134.37;98.4;0.737;26.67;48198589.57;41702506.38;32797.33
Vanini;4322558;vaninense;FLAVIO GABRIEL DA SILVA;64.905;2004;30.88;99.1;0.757;166.67;30560519.27;23528685.4;44495.54
Venâncio Aires;4322608;venâncioairense;JARBAS DANIEL DA ROSA;772.588;68763;89;97.3;0.712;11.83;445478446.25;387530770;51566.6
Vera Cruz;4322707;veracruzense;GILSON ADRIANO BECKER;309.621;26710;86.27;99;0.737;14.29;157022699.75;135052217.5;30254.93
Veranópolis;4322806;veranense;WALDEMAR DE CARLI;289.397;24021;83;99.3;0.773;20.41;193556348.22;176928698.5;64845.47
Vespasiano Corrêa;4322855;vespasianense;TIAGO MANOEL FERREIRA MICHELON;113.622;1818;16;98.9;0.723;;32563516;29454950.7;67251.6
Viadutos;4322905;viadutense;CLAITON DOS SANTOS BRUM;268.072;4769;17.79;95.6;0.702;;42156841.01;34634031.83;44204.95
Viamão;4323002;viamonense;NILTON JOSÉ SICA MAGALHÃES;1496.506;224112;149.76;95.9;0.717;12;813886867.98;776855270;16846.27
Vicente Dutra;4323101;dutrense;TOMAZ DE AQUINO ROSSATO;193.025;4665;24.17;96.1;0.638;;37028149.15;29965914.31;27927.91
Victor Graeff;4323200;victorense;LAIRTON ANDRÉ KOECHE;238.133;2780;11.67;99.2;0.777;;41857234.34;33367967.76;104179.68
Vila Flores;4323309;vilaflorense;EVANDRO ANTÔNIO BRANDALISE;107.703;3646;33.85;96.8;0.742;;18537712.18;39579769.16;87335.42
Vila Lângaro;4323358;vilalangarense;ANILDO COSTELLA;151.695;2079;13.71;99.6;0.705;;37862078;31244702.32;81609.37
Vila Maria;4323408;vilamariense;MAICO SERAFINI BETTO;181.061;4413;24.37;98.7;0.761;;51441231.57;36949462.77;89149.59
Vila Nova do Sul;4323457;vilanovense;SÉRGIO OVÍDIO ROSO CORADINI;508.278;3863;7.6;96.1;0.662;;41636033.94;34172023.71;45844.94
Vista Alegre;4323507;vistaalegrense;ZAIRO RIBOLI;77.63;2660;34.27;97.9;0.739;;30038938.29;25410389.43;50279.94
Vista Alegre do Prata;4323606;vistaalegrense;ADAIR ZECCA;119.327;1590;13.32;94;0.78;;28817648.34;22296958.28;54879.53
Vista Gaúcha;4323705;vistagauchense;CLAUDEMIR JOSE LOCATELLI;90.022;2783;30.91;100;0.757;;40501038.31;30551977.62;36218.23
Vitória das Missões;4323754;vitoriano;CORNÉLIO LUIS GRIMM;258.312;3260;12.62;100;0.655;30.3;39558134.48;32426055.86;52269.64
Westfália;4323770;westfaliano;JOACIR ANTÔNIO DOCENA;63.665;3098;48.66;98.9;0.752;27.78;44647204.5;36847310.66;86946.36
Xangrilá;4323804;xangrilaense;CELSO BASSANI BARBOSA;60.756;16463;270.97;97.3;0.735;14.56;277982319.9;288781958.7;42809.21
