Município;Código;Gentílico;Prefeito2021;ÁreaTerritorialkm2_2022;PopulaçãoResidentepessoas2022;Densidadedemográficahab_km2_2022;Escolarização6_14anosporcentagem2010;IDHM2010;Mortalidadeinfantilóbitospormilnascidosvivos2022;Totalreceitasbrutasrealizadasreais2023;Totaldespesasbrutasempenhadasreais2023;PIBpercapitareais2021
Boa Esperança do Iguaçu;4103024;boaesperencense;GIVANILDO TRUMI;151.797;2455;16.17;98.3;0.7;;39560681.89;37077907.86;58521.93
Boa Ventura de São Roque;4103040;boa venturense;EDSON FLÁVIO HOFFMANN;620.453;6378;10.28;97.5;0.655;14.71;72276502.66;59704617.43;56993.31
Boa Vista da Aparecida;4103057;boavistense;LEONIR ANTUNES DOS SANTOS;266.175;7924;29.77;99.2;0.67;;69015033.59;55446895.89;24632.62
Bocaiúva do Sul;4103107;bocaiuvense;ANTONIO LUIZ GUSSO;825.665;13299;16.11;95.1;0.64;23.67;66104755.25;62351244.33;21066.48
Bom Jesus do Sul;4103156;bonjesuense;HELIO JOSE SURDI;176.129;3980;22.6;99.4;0.697;97.56;43439792.02;32427213.03;33318.79
Bom Sucesso;4103206;bomsucessense;RAIMUNDO SEVERIANO DE ALMEIDA JUNIOR;322.755;6581;20.39;95.5;0.686;14.71;54036265.93;50544365.34;22143.17
Bom Sucesso do Sul;4103222;bomsucessense do sul;NILSON ANTONIO FEVERSANI;195.931;3202;16.34;98.3;0.742;25;47339237.11;36884047.54;92499.86
Borrazópolis;4103305;borrazopolitano;DALTON FERNANDES MOREIRA;334.378;7735;23.13;99;0.717;;50125118.8;49538094.99;39060.72
Braganey;4103354;braganense;ODAIR GUERREIRO OLIVEIRA;343.321;4854;14.14;98;0.701;;44478531.18;35867495.62;45249.28
Brasilândia do Sul;4103370;brasilandiense;ALEX ANTONIO CAVALCANTE;291.036;3708;12.74;97.8;0.681;23.26;44896009.2;36032895.6;109465.23
Cafeara;4103404;cafearense;ELTON FABIO LAZARETTI;185.8;2627;14.14;99.5;0.693;;35295969.05;31138479.1;38364.98
Cafelândia;4103453;cafelandense;CULESTINO KIARA;274.904;18997;69.1;98;0.748;11.45;153557010.27;131069967.8;103778.69
Cafezal do Sul;4103479;cafezalense;MARIO JUNIO KAZUO DA SILVA;335.392;4473;13.34;98.4;0.692;20;46802973.03;38483894.17;37483.08
Califórnia;4103503;californiano;PAULO WILSON MENDES;141.817;8710;61.42;97.2;0.722;10.2;50020795.13;37951783.55;29304.69
Cambará;4103602;cambaraense;JOSÉ SALIM HAGGI NETO;366.153;23212;63.39;97.3;0.721;4.24;136733523.33;117139154;32034.21
Cambé;4103701;cambeense;CONRADO ÂNGELO SCHELLER;495.375;107208;216.42;97.5;0.734;7.93;521656680.79;467021841.4;46520.49
Cambira;4103800;cambirense;EMERSON TOLEDO PIRES;164.786;9460;57.41;97.5;0.725;9.09;55553853.38;44122039.05;35173.74
Campina da Lagoa;4103909;campinensedalagoa;MILTON LUIZ ALVES;796.614;15723;19.74;97.3;0.704;14.56;96487130.54;79010296.34;41647.39
Campina do Simão;4103958;campineiro do simão;ANDRÉ JUNIOR DE PAULA;448.424;3936;8.78;98.4;0.63;14.29;54626976.84;39440041.6;39254.11
Campina Grande do Sul;4104006;campinensedosul;BIHL ELERIAN ZANETTI;539.245;47825;88.69;98;0.718;12.95;292971859.96;250224675.6;49376.42
Campo Bonito;4104055;campobonitense;MARIO WEBER;433.832;4027;9.28;97.4;0.681;;47412888.26;40498855.39;60821.41
Campo do Tenente;4104105;tenentiano;WEVERTON WILLIAN VIZENTIN;304.488;7508;24.66;98.7;0.686;;41469791.56;39700821.67;32185.94
Campo Largo;4104204;campolarguense;MAURÍCIO ROBERTO RIVABEM;1243.551;136327;109.63;97.7;0.745;8.35;681362213.46;638471265.7;42257.57
Campo Magro;4104253;campomagrense;CLAUDIO CESAR CASAGRANDE;275.352;30160;109.53;96.1;0.701;14.71;145918254.12;132409390;17964.99
Campo Mourão;4104303;mourãoense;TAUILLO TEZELLI;749.637;99432;132.64;98.2;0.757;10.08;662254919.75;654494624.3;53562.73
Cândido de Abreu;4104402;cândidoabreuense;RENAN MENCK ROMANICHEN;1510.16;15244;10.09;98.1;0.629;5.52;89140622.47;80201936.88;28869.34
Candói;4104428;candoianos;ALDOINO GOLDONI FILHO;1512.786;14973;9.9;93.8;0.635;15.38;122170161.84;101912613.2;52715.43
Cantagalo;4104451;cantagalense;JOÃO KONJUNSKI;583.304;10933;18.74;96;0.635;11.3;67033603.6;63685040.87;25184.85
Capanema;4104501;capanemense;AMERICO BELLE;419.036;20481;48.88;98.2;0.706;3.66;125500812.09;112878979.7;57726.48
Capitão Leônidas Marques;4104600;leônidasmarquesiense;MAXWELL SCAPINI;280.063;14648;52.3;98.2;0.716;9.57;94872118.7;88781239.32;79030.78
Carambeí;4104659;carambiense;ELISANGELA PEDROSO DE OLIVEIRA NUNES;649.68;23283;35.84;98.2;0.728;5.81;181002531.27;158806215;65176.2
Carlópolis;4104709;carlopolitano;HIROSHI KUBO;451.418;16905;37.45;98.1;0.713;20.92;62570765.07;45326035.87;31871.53
Cascavel;4104808;cascavelense;LEONALDO PARANHOS DA SILVA;2091.199;348051;166.44;98.1;0.782;7.39;1922352184.05;1847768082;46976.49
Castro;4104907;castrense;MOACYR ELIAS FADEL JUNIOR;2531.503;73075;28.87;97.2;0.703;10.28;431920688.18;388821771.1;50347.9
Catanduvas;4105003;catanduvense;MOISES APARECIDO DE SOUZA;580.421;10446;18;97.8;0.678;8.62;73796918.29;61557217.24;35091.66
Centenário do Sul;4105102;centenariense;MELQUIADES TAVIAN JUNIOR;371.834;10832;29.13;97.9;0.668;28.57;53262990.59;48828521.91;40960.07
Cerro Azul;4105201;cerroazulense;PATRIK MAGARI;1341.189;16134;12.03;92.9;0.573;;93257518.67;88585252.47;22652.48
Céu Azul;4105300;céuazulense;LAURINDO SPEROTTO;1179.449;11087;9.4;98.4;0.732;9.71;89916060.33;81215412.58;79412.65
Chopinzinho;4105409;chopinzinhense;EDSON LUIZ CENCI;959.692;21085;21.97;98.1;0.74;10.07;169803221.32;142004597;47651.2
Cianorte;4105508;cianortense;MARCO ANTONIO FRANZATO;811.666;79527;97.98;98.2;0.755;5.15;501252665.51;505423433.4;35771.57
Cidade Gaúcha;4105607;cidadegauchense ou citadino;HENRIQUE DOMINGUES;403.045;11467;28.45;98.5;0.718;17.24;64834991.41;58024462.14;33349.14
Clevelândia;4105706;clevelandense;RAFAELA MARTINS LOSI;703.638;15070;21.42;96;0.694;4.26;100997068.03;87522383.33;51273.61
Colombo;4105805;colombense;HELDER LUIZ LAZAROTTO;197.58;232212;1175.28;96.6;0.733;9.47;793788197.82;783965583;22842.86
Colorado;4105904;colorado;MARCOS JOSÉ CONSALTER DE MELLO;407.568;22896;56.18;98.1;0.73;14.34;168514753.08;149335077.6;32809.41
Congonhinhas;4106001;congonhinhense;JOSÉ OLEGÁRIO RIBEIRO LOPES;535.963;8320;15.52;98.7;0.668;26.09;64112326.97;56856463.96;32108.39
Conselheiro Mairinck;4106100;mairinquense;ALEX SANDRO PEREIRA COSTA DOMINGUES;204.705;3461;16.91;98.7;0.707;;33204438.82;26569963.95;39176.79
Contenda;4106209;contendense;ANTONIO ADAMIR DIGNER;299.037;19128;63.97;99.6;0.681;22.22;111328961.46;106886310;29222.03
Corbélia;4106308;corbeliano;GIOVANI MIGUEL WOLF HNATUW;529.137;17470;33.02;97.9;0.738;8.55;129470433.75;114126998.4;62009.98
Cornélio Procópio;4106407;procopense;AMIN JOSE HANNOUCHE;635.1;45206;71.18;98.7;0.759;6.71;257496617.96;259500899.3;37882.76
Coronel Domingos Soares;4106456;domingosoarense;JANDIR BANDIERA;1556.186;5649;3.63;95.9;0.6;19.8;67942738.08;57163796.93;42947.64
Coronel Vivida;4106506;coronelvividense;ANDERSON MANIQUE BARRETO;684.417;23331;34.09;97.5;0.723;15.97;146983069.66;127557464.1;43433.82
Corumbataí do Sul;4106555;corumbataiense;ALEXANDRE DONATO;164.341;3760;22.88;97;0.638;25.64;33376682.5;30727869.45;28866.17
Cruzeiro do Iguaçu;4106571;cruzeirense;LEONIR ANTÔNIO GELHEN;161.862;4133;25.53;98.4;0.709;28.57;44508741.22;39228087.7;41898.39
Cruzeiro do Oeste;4106605;cruzeirense;MARIA HELENA BERTOCO RODRIGUES;775.984;23831;30.71;97.7;0.717;3.91;132333433.29;123073789.4;40998.59
Cruzeiro do Sul;4106704;cruzeirensedosul;MARCOS CESAR SUGIGAN;259.103;4494;17.34;98.5;0.713;;42945801.68;41661099.76;46357.24
Cruz Machado;4106803;cruzmachadense;ANTONIO LUIS SZAYKOWSKI;1478.35;15978;10.81;96.9;0.664;5.03;105426204.8;89871777.1;26907.14
Cruzmaltina;4106852;cruzmaltinense;NATAL CASAVECHIA;312.299;2892;9.26;99.3;0.666;;38014025.27;32053839.03;52273.46
Curitiba;4106902;curitibano;RAFAEL VALDOMIRO GRECA DE MACEDO;434.892;1773718;4078.53;97.6;0.823;8.59;11977392150.13;12878850988;49907.02
Curiúva;4107009;curiuvense;NATA NAEL MOURA DOS SANTOS;576.263;13647;23.68;98.7;0.656;;85320027.37;78214436.97;18055.67
Diamante do Norte;4107108;diamantense;ELIEL DOS SANTOS CORREA;242.887;5142;21.17;97.2;0.723;23.81;50428234.27;40208647.75;59944.36
Diamante do Sul;4107124;suldiamantino;DARCI TIRELLI;347.233;3171;9.13;99.4;0.608;;32418940.53;29084993.83;21926.22
Diamante D'Oeste;4107157;diamantense;GUILHERME PIVATTO JUNIOR;309.11;4557;14.74;98.2;0.644;;31347998.44;33506969.46;24255.65
Dois Vizinhos;4107207;duovizinhense;LUIS CARLOS TURATTO;418.648;44869;107.18;98.4;0.767;17;310584036.45;265974382.2;48921.89
Douradina;4107256;douradinense;OBERDAM JOSÉ DE OLIVEIRA;420.604;9161;21.78;97.2;0.724;10;59935519.7;51006627.36;93597.1
Doutor Camargo;4107306;camarguense;ÉDILEN HENRIQUE XAVIER;118.279;6327;53.49;98.6;0.746;;41521065.32;40210252.54;33469.25
Enéas Marques;4107405;enéasmarquense;EDSON LUPATINI;192.203;5999;31.21;99.3;0.752;22.73;60435573.83;49749270.32;52715.48
Engenheiro Beltrão;4107504;engenheirobeltrense;ADALMIR JOSÉ GARBIM JUNIOR;467.47;12454;26.64;97.8;0.73;58.82;79759845.66;76161344.46;40584.18
Esperança Nova;4107520;esperançanovense;EVERTON BARBIERI;141.286;1849;13.09;98.5;0.689;;37654684.86;30654048.27;39954.49
Entre Rios do Oeste;4107538;entrerriense;ARI ALOÍSIO MALDANER;120.967;4575;37.82;100;0.761;13.51;79488428.27;64729873.67;67333.74
Espigão Alto do Iguaçu;4107546;espigãoense;AGENOR BERTONCELO;326.44;4797;14.69;97.9;0.636;;51473378.64;43584121.21;40911
Farol;4107553;farolense;OCLECIO DE FREITAS MENESES;289.232;3039;10.51;97.1;0.715;35.71;43072815.59;34927830.3;72035.16
Faxinal;4107603;faxinalense;YLSON ALVARO CANTAGALLO;715.943;16389;22.89;96.3;0.687;12.61;99935970.47;89554089.43;28779.4
Fazenda Rio Grande;4107652;fazendense;MARCO ANTONIO MARCONDES SILVA;116.678;148873;1275.93;95.8;0.72;13.01;626603491.28;510841545.6;31927.39
Fênix;4107702;fenexense;ALTAIR MOLINA SERRANO;234.099;4492;19.19;99.1;0.716;;37846871.36;31847633.77;44967.52
Fernandes Pinheiro;4107736;fernandespinheirense;CLEONICE APARECIDA KUFENER SCHUCK;406.5;6255;15.39;96.5;0.645;;62893656.95;45263810.16;45649.28
Figueira;4107751;figueirense;JOSÉ CARLOS CONTIERO;129.769;8062;62.13;98.1;0.677;36.14;44269066.9;34801642.42;21181.49
Floraí;4107801;floraiense;EDNA DE LOURDES CARPINE CONTIN;191.133;4792;25.07;97;0.745;;37486195.87;36226382.16;49000.9
Flor da Serra do Sul;4107850;sulflorense;VALMOR FELIPE JUNIOR;255.721;4364;17.07;98.7;0.682;29.85;58109932.93;43901548.02;39855.65
Floresta;4107900;florestense;ADEMIR LUIZ MACIEL;158.226;10458;66.1;98.8;0.736;;74756781.75;65024163.84;39148.52
Florestópolis;4108007;florestopolitano;ONICIO DE SOUZA;246.853;11446;46.37;97.2;0.701;8.33;66378647.28;54986514.23;38640.04
Flórida;4108106;floridense;ANTONIO EMERSON SETTE;83.046;2652;31.93;96.3;0.732;54.05;39175340.42;29719791.08;29746.95
Formosa do Oeste;4108205;formosensedooeste;LUIZ ANTONIO DOMINGOS DE AGUIAR;275.901;7635;27.67;96.4;0.723;;61340897.86;47273459.76;58437.29
Foz do Iguaçu;4108304;iguaçuense;FRANCISCO LACERDA BRASILEIRO;609.192;285415;468.51;96.4;0.751;14.18;1617301201.47;1605146827;73534.49
Francisco Alves;4108320;alvense;VALTER CESAR ROSA;321.898;8116;25.21;98.6;0.669;;55979446.03;39402410.32;48899.41
Francisco Beltrão;4108403;beltronense;CLEBER FONTANA;735.111;96666;131.5;98.8;0.774;8.69;570243307.56;545186154.4;39597.05
Foz do Jordão;4108452;fozjordense;FRANCISCO CLEI DA SILVA;235.382;4926;20.93;96.4;0.645;26.67;52380047.81;39626525.78;41213.59
General Carneiro;4108502;carneirense;JOEL RICARDO MARTINS FERREIRA;1071.183;11062;10.33;96.7;0.652;11.83;74423860.19;67297495.82;32611.06
Godoy Moreira;4108551;godoense;PRIMIS DE OLIVEIRA;131.012;2977;22.72;100;0.675;;39212171.69;27937022.42;25416.43
Goioerê;4108601;goioerense;ROBERTO DOS REIS DE LIMA;564.163;28437;50.41;97.4;0.731;20.13;164111797.17;148852374.2;37392.3
Goioxim;4108650;goioxinhense;MARI TEREZINHA DA SILVA;702.471;6566;9.35;98.1;0.641;9.8;53703330.22;42290195.63;44184.49
Grandes Rios;4108700;granderiense;ANTONIO RIBEIRO DA SILVA;314.198;5641;17.95;96.1;0.658;;42115932.56;35756855.07;32114.19
Guaíra;4108809;guairense;HERALDO TRENTO;563.742;32097;56.94;95.9;0.724;11.31;247348091.96;222765728.5;34033.18
Guairaçá;4108908;guairaçaense;MARCELO ALVES DE OLIVEIRA;493.94;6587;13.34;96.9;0.693;10.1;52696128.49;46980450.77;41008.09
Guamiranga;4108957;guamiranguense;MARCELO LEITE;244.795;7856;32.09;97.5;0.669;9.8;60308625.16;47837802.2;33226.19
Guapirama;4109005;guapiramense;EDUI GONÇÃLVES;189.1;4626;24.46;98.6;0.702;14.08;35755722.94;36714652.64;46978.22
Guaporema;4109104;guaporemense;GILBERTO CASTIGLIONI;201.15;2191;10.89;98.4;0.719;38.46;33679918.61;30554157.18;34904.03
Guaraci;4109203;guaraciense;SIDNEI DEZOTI;211.68;4748;22.43;99.3;0.698;18.18;50479346.03;41708864.5;40288.15
Guaraniaçu;4109302;guaraniaçuano;OSMARIO DE LIMA PORTELA;1238.32;13735;11.09;96.9;0.677;6.02;108967245.1;93774450.4;42780.95
Guarapuava;4109401;guarapuavano;CELSO FERNANDO GÓES;3168.087;182093;57.48;97.1;0.731;9.24;967823992.22;878174222.3;45219.68
Guaraqueçaba;4109500;guaraqueçabano;LILIAN RAMOS NARLOCH;2011.357;7430;3.69;95.3;0.587;;48937280.34;41682137.85;15643.19
Guaratuba;4109609;guaratubano;ROBERTO CORDEIRO JUSTUS;1326.67;42062;31.7;97.8;0.717;11.67;282198578.53;252105586.5;25866.35
Honório Serpa;4109658;honório serpense;LUCIANO DIAS;502.235;4941;9.84;99.1;0.683;;54294521.43;46677983.85;59356.44
Ibaiti;4109708;ibaitiense;ANTONELY DE CASSIO ALVES DE CARVALHO;898.221;28830;32.1;96.5;0.71;5.46;168632000.37;134720776.9;27578.3
Ibema;4109757;ibemense;VIVIANE COMIRAN;145.446;6218;42.75;98;0.685;;40902205.67;37300155.47;28551.26
Ibiporã;4109807;ibiporanense;JOSÉ MARIA FERREIRA;297.742;51603;173.31;96.8;0.726;12.78;406930706.07;339753883.1;59501.61
Icaraíma;4109906;icaraimense;MARCOS ALEX DE OLIVEIRA;675.24;8991;13.32;97.8;0.666;7.63;54257778.26;55346938;32253.35
Iguaraçu;4110003;iguaraçuense;ELISEU SILVA DA COSTA;164.983;5338;32.35;98.3;0.758;;45897742.65;42465766.43;47491.38
Iguatu;4110052;iguatuense;VLADEMIR ANTONIO BARELLA;106.937;2144;20.05;96.7;0.703;58.82;32940751.96;27737603.99;37319.79
Imbaú;4110078;imbauense;DAYANE SOVINSKI RODRIGUES;330.734;14249;43.08;97.2;0.622;15.71;66278296.35;59284940.75;20535.37
Imbituva;4110102;imbituvense;CELSO KUBASKI;756.535;29924;39.55;95.9;0.66;4.41;179665119.57;151175037.5;38757
Inácio Martins;4110201;ináciomartinense;EDEMETRIO BENATO JUNIOR;936.208;9670;10.33;94.5;0.6;6.8;85295464.92;66410713.57;23903.16
Inajá;4110300;inajaense;CLEBER GERALDO DA SILVA;194.704;2536;13.02;98.6;0.705;;25664545.3;22363531.72;18680.84
Indianópolis;4110409;indianopolitano;JULIANO TREVISAN CORDEIRO;122.622;4448;36.27;100;0.724;;56131928.83;40774714.23;113474.61
Ipiranga;4110508;ipiranguense;DOUGLAS DAVI CRUZ;900.721;14142;15.7;97.4;0.652;38.67;108329646.97;86882270.89;40139.66
Iporã;4110607;iporãense;SERGIO LUIZ BORGES;647.894;15746;24.3;99.2;0.706;12.12;111499028.11;113245505;43768.84
Iracema do Oeste;4110656;iracemense;ELZA HAASE RODRIGUES;81.538;2343;28.74;98.3;0.707;;32224557.76;26888804.54;87715.1
Irati;4110706;iratiense;JORGE DAVID DERBLI PINTO;999.517;59250;59.28;98.5;0.726;7.83;333931997.42;288983474.2;37212.5
Iretama;4110805;iretamense;SAME SAAB;570.459;10684;18.73;98.7;0.665;24.39;85479519.82;71150066.33;35316.65
Itaguajé;4110904;itaguajeense;CRISOGONO NOLETO E SILVA JUNIOR;194.353;4481;23.06;98.9;0.707;;37609922.26;35200900.8;27517.51
Itaipulândia;4110953;itaipulandiense;CLEIDE INÊS GRIEBELER PRATES;330.846;11485;34.71;99.2;0.738;19.61;223940856.06;188244552;45291.86
Itambaracá;4111001;itambaracaense;MÔNICA CRISTINA ZAMBON HOLZMANN;207.342;5908;28.49;99.5;0.694;;86044425.34;66644930.5;34321.07
Itambé;4111100;itambenense;VITOR APARECIDO FEDRIGO;243.822;6111;25.06;99.2;0.746;17.54;43404449.37;39109216.17;37372.99
Itapejara d'Oeste;4111209;itapejarense;VILMAR SCHMOLLER;254.014;12344;48.6;100;0.731;6.94;86792436.16;72857054.03;61623.39
Itaperuçu;4111258;itaperuçuense;NENEU JOSÉ ARTIGAS;322.991;31217;96.65;94.9;0.637;18;125877834.08;109083153;21258.32
Itaúna do Sul;4111308;itaunense;GILSON JOSÉ DE GOIS;128.87;3572;27.72;93.6;0.656;;37573159.77;28784175.7;32503.7
Ivaí;4111407;ivaiense;IDIR TREVISO;607.848;13229;21.76;97.2;0.651;;79745999.55;73868091.96;35427.84
Ivaiporã;4111506;ivaiporãnense;LUIZ CARLOS GIL;436.989;32720;74.88;98.3;0.73;16.04;159523930.14;177316079.1;29727.09
Ivaté;4111555;ivateense;DENILSON VAGLIERI PREVITAL;410.156;6831;16.65;98.1;0.706;14.29;51075405.2;45495344.25;24589.82
Ivatuba;4111605;ivatubense;SERGIO JOSE SANTI;96.661;2708;28.02;99.2;0.766;;39641936;29109168.11;43529.53
Jaboti;4111704;jabotiense;REGIS WILLIAM SIQUEIRA RODRIGUES;139.277;5427;38.97;97.6;0.718;;45599248.68;39212191.2;30019.41
Jacarezinho;4111803;jacarezinhense;MARCELO JOSÉ BERNARDELI PALHARES;602.528;40375;67.01;98.1;0.743;7.66;201000883.63;187914450.8;40697.5
Jaguapitã;4111902;jaguapitãense;GERSON LUIZ MARCATO;475.004;15122;31.84;98.9;0.715;18.96;110034292.52;94804456.03;75709.97
Jaguariaíva;4112009;jaguariaivense;ALCIONE LEMOS;1453.066;35141;24.18;98;0.743;12.12;204987308.97;194147865.7;50833.4
Jandaia do Sul;4112108;jandaiensedosul;LAURO DE SOUZA SILVA JUNIOR;187.6;21408;114.12;99.2;0.747;8.06;108626716.94;102598435.9;37131.72
Janiópolis;4112207;janiopolitano;ISMAEL JOSE DEZANOSKI;335.65;5870;17.49;99;0.696;;52317271.59;47780576.55;48899.02
Japira;4112306;japirense;ANGELO MARCOS VIGILATO;187.802;4972;26.47;98.3;0.696;41.67;38903463.71;30902265.62;33157.3
Japurá;4112405;japuraense;ADRIANA CRISTINA POLIZER;165.185;9144;55.36;98.4;0.712;36.14;69982817.53;60905741.93;33552.33
Jardim Alegre;4112504;jardimalegrense;JOSE ROBERTO FURLAN;413.386;12004;29.04;98.1;0.689;7.09;76417632.98;61779527.76;33805.27
Jardim Olinda;4112603;jardinolindense;LUCIMAR DE SOUZA MORAIS;128.515;1343;10.45;97.5;0.682;;36469363.48;26454979.97;43584.29
Jataizinho;4112702;jatainhense;WILSON FERNANDES;159.178;11813;74.21;97.9;0.687;6.54;62525248.19;67150854.18;22283.34
Jesuítas;4112751;jesuitense;APARECIDO JOSE WEILLER JUNIOR;247.496;10506;42.45;97.6;0.705;20.62;67877200.13;53803783.64;53568.47
Joaquim Távora;4112801;tavorense;REGINALDO VILELA;289.173;11945;41.31;97.4;0.7;16.76;78778832.57;73136745.81;56092.66
Jundiaí do Sul;4112900;jundiaiensedosul;ECLAIR RAUEN;320.816;3333;10.39;99;0.688;29.41;34965258.95;39597325.96;39430.86
Juranda;4112959;jurandense;LEILA MIOTTO AMADEI;354.364;7771;21.93;98.2;0.708;11.24;59324744.33;46381091.89;60870.69
Jussara;4113007;jussarense;ROBISON PEDROSO DA SILVA;210.869;6690;31.73;97;0.718;62.5;71283225.84;59766841.56;57314.41
Kaloré;4113106;kaloreense;EDMILSON LUIS STENCEL;193.299;4582;23.7;95.9;0.721;;38075423.72;35005501.14;41457.2
Lapa;4113205;lapeano;DIEGO TIMBIRUSSU RIBAS;2093.859;45003;21.49;98.8;0.706;16.89;295153709.64;249591199.4;58401.14
Laranjal;4113254;laranjaense;JOAO ELINTON DUTRA;559.439;5600;10.01;97.2;0.585;;50310139.08;47943576.05;19763.62
Laranjeiras do Sul;4113304;laranjeirensedosul;JONATAS FELISBERTO DA SILVA;673.688;32227;47.84;96.3;0.706;7.78;181321800.04;174184250;31951.5
Leópolis;4113403;leopolense;ALESSANDRO RIBEIRO;344.918;3752;10.88;98.8;0.707;;42229330.68;36802464.03;58364.13
Lidianópolis;4113429;lidianopolitano;ADAUTO APARECIDO MANDU;151.456;3938;26;99.4;0.68;;36806063.33;30573783.67;39839.41
Lindoeste;4113452;lindoestense;SILVIO DE SOUZA;347.093;5175;14.91;98.9;0.666;23.26;39215695.45;36504713.21;44761.21
Loanda;4113502;loandense;JOSÉ MARIA PEREIRA FERNANDES;722.496;23225;32.15;97.9;0.725;24.46;145524383.51;133427692.5;29837.55
Lobato;4113601;lobatense;FABIO CHICAROLI;240.904;4601;19.1;98.8;0.744;51.28;46171242.55;42624582.85;44449.25
Londrina;4113700;londrinense;MARCELO BELINATI MARTINS;1652.569;555965;336.42;97.3;0.778;11.77;3210822530.55;3512362840;40636.89
Luiziana;4113734;luizianense;WILSON ANTONIO TURECK;916.839;6690;7.3;98.1;0.668;;77019022.29;58026744.63;75776.65
Lunardelli;4113759;lunardelliense;REINALDO GROLA;199.213;4872;24.46;98.5;0.69;;36397758.99;33620197.89;30292.4
Lupionópolis;4113809;lupionopolense;ANTONIO PELOSO FILHO;121.066;4813;39.76;98.5;0.71;;38140857.21;35401772.81;26466.49
Mallet;4113908;malletense;MOACIR ALFREDO SZINVELSKI;760.224;13428;17.66;98.5;0.708;12.5;85159562.77;77905012.69;55371.69
Mamborê;4114005;mamborense;RICARDO RADOMSKI;788.061;13452;17.07;98.8;0.719;7.19;102387617.24;85379408.14;61489.61
Mandaguaçu;4114104;mandaguaçuense;MAURICIO APARECIDO DA SILVA;294.019;31457;106.99;96.8;0.718;7.5;139344006.74;125070695.7;29426.09
Mandaguari;4114203;mandaguariense;IVONÉIA DE ANDRADE APARECIDO FURTADO;335.814;36716;109.33;98.7;0.751;11.21;196759117.7;190460065.1;53014.37
Mandirituba;4114302;mandiritubense;LUIS ANTONIO BISCAIA;379.179;27439;72.36;94.7;0.655;2.77;147861739.32;132759593.4;23966.47
Manfrinópolis;4114351;manfrinopolitano;ILENA DE FATIMA PEGORARO OLIVEIRA;215.779;2770;12.84;98.3;0.645;;38058674.85;29209924.72;33366.74
Mangueirinha;4114401;mangueirinhense;ELIDIO ZIMERMAN DE MORAES;1055.458;16603;15.73;97.6;0.688;4.33;161490952.14;139845034;107007.02
Manoel Ribas;4114500;manoelribense;JOSE CARLOS DA SILVA CORONA;571.135;14240;24.93;95.6;0.716;13.51;78890357.78;68515371.29;39322.07
Marechal Cândido Rondon;4114609;rondonense;MARCIO ANDREI RAUBER;745.748;55836;74.87;98.5;0.774;5.46;394042306.83;353558400.7;54115.26
Maria Helena;4114708;mariahelenense;MARLON RANCER MARQUES;486.224;5865;12.06;97.8;0.703;;47581666.51;46229893.72;24040.1
Marialva;4114807;marialvense;VICTOR CELSO MARTINI;475.564;41851;88;99.2;0.735;8.94;260163408.37;236185824.1;73526.3
Marilândia do Sul;4114906;marilandense;AQUILES TAKEDA FILHO;384.424;8677;22.57;98.7;0.691;9.8;58134735.56;53334832.34;53048.12
Marilena;4115002;marilenense;JOSÉ APARECIDO DA SILVA;232.363;7253;31.21;98.5;0.681;32.61;50752372.01;44802210.35;24602.47
Mariluz;4115101;mariluzense;PAULO ARMANDO DA SILVA ALVES;433.17;9847;22.73;99.1;0.639;17.54;64787637.64;62639026.31;27537.3
Maringá;4115200;maringaense;ULISSES DE JESUS MAIA KOTSIFAS;487.012;409657;841.16;98.4;0.808;6.45;2843955756.26;2511012842;51908.79
Mariópolis;4115309;mariopolitano;MARIO EDUARDO LOPES PAULEK;230.365;6371;27.66;97.5;0.698;43.48;75970046.17;66106850.01;66104.97
Maripá;4115358;maripaense;RODRIGO ANDRÉ SCHANOSKI;283.793;6555;23.1;99.6;0.758;;68467791.36;56795229.42;85964.22
Marmeleiro;4115408;marmeleirense;PAULO JAIR PILATI;387.612;15901;41.02;98.1;0.722;4.72;90012744.58;74907294.37;44085.52
Marquinho;4115457;marquinhense;ELIO BOLZON JUNIOR;503.858;4504;8.94;99.4;0.614;;49280360.36;40777376.46;26024.98
Marumbi;4115507;marumbiense;ADHEMAR FRANCISCO REJANI;208.47;4699;22.54;97.1;0.721;15.87;39174829.92;32662062.98;22126.59
Matelândia;4115606;matelandiense;MAXIMINO PIETROBON;639.746;18450;28.84;98.8;0.725;3.86;142603393.3;112401558.7;60024.71
Matinhos;4115705;matinhense;JOSÉ CARLOS DO ESPIRITO SANTO;117.899;39259;332.99;98.7;0.743;7.86;286569568.1;264277241.7;24992.19
Mato Rico;4115739;matoriquense;EDELIR DE JESUS RIBEIRO DA SILVA;394.533;3267;8.28;97.1;0.632;34.48;46102665.39;39679377.23;39211.07
Mauá da Serra;4115754;mauaense da serra;HERMES WICTHOFF;108.324;9383;86.62;98.6;0.652;23.81;68842639.93;54132063.1;33993.16
Medianeira;4115804;medianeirense;ANTONIO FRANÇA BENJAMIM;328.732;54369;165.39;98.7;0.763;6.49;315921963.1;280988764.6;52026.64
Mercedes;4115853;mercedense;LAERTON WEBER;197.136;5931;30.09;99.6;0.74;;71895349.09;64156816.52;49534.82
Mirador;4115903;miradorense;FABIANO MARCOS DA SILVA TRAVAIN;221.708;2238;10.09;97.2;0.68;;29534930.68;25730289.08;58094.56
